farm_id,crop_type,grid_x,grid_y,soil_type,soil_ph,soil_moisture_pct,humidity_pct,temperature_c,rainfall_category,nitrogen_mgkg,phosphorus_mgkg,potassium_mgkg,pest_risk_score,water_need_score,yield_prediction_t_ha
1,Rice,13,14,Sandy Soil,6.24,23.36,65.21,28.8,Medium,86.63,44.01,230.52,0.515,0.719,0.8852731490654722
1,Rice,14,0,Sandy Soil,6.31,46.76,74.21,28.37,High,214.49,53.45,183.89,0.659,0.519,0.6690890510693167
1,Rice,14,1,Sandy Soil,6.38,43.42,56.09,27.34,Medium,153.07,36.63,161.0,0.531,0.608,0.6135565640180599
1,Rice,14,2,Loamy Soil,6.46,45.23,77.26,33.47,Medium,178.33,43.5,257.19,0.652,0.645,0.6654001763493202
1,Rice,14,3,Loamy Soil,6.2,44.6,67.87,30.18,Low,141.68,38.07,87.09,0.572,0.671,0.5651391251305798
1,Rice,14,4,Sandy Soil,6.89,50.13,45.41,32.2,High,124.15,66.63,128.38,0.573,0.531,0.5314730755359653
1,Rice,14,5,Clay Soil,7.07,48.46,74.19,29.2,High,160.41,37.99,248.65,0.668,0.517,0.5878969220493268
1,Rice,14,6,Clay Soil,6.91,58.52,46.64,33.51,Medium,106.36,33.84,133.66,0.57,0.579,0.4227174785462428
1,Rice,14,7,Loamy Soil,6.33,60.72,62.85,27.11,Low,205.83,31.57,187.45,0.585,0.568,0.5083181393259991
1,Rice,14,8,Sandy Soil,6.01,37.89,76.1,26.45,Medium,148.94,44.2,151.42,0.59,0.629,0.45146364521708965
1,Rice,14,9,Sandy Soil,6.31,39.76,69.24,30.02,High,145.62,38.67,177.8,0.626,0.566,0.5081874139386322
1,Rice,14,10,Clay Soil,6.78,40.99,46.96,28.94,High,196.92,45.54,193.56,0.535,0.552,0.8434658566673509
1,Rice,14,11,Clay Soil,5.68,65.79,69.48,31.59,Low,239.25,49.57,230.05,0.649,0.576,0.4702734807408252
1,Rice,14,12,Sandy Soil,6.43,39.33,54.37,27.38,Low,70.83,51.22,135.64,0.488,0.677,0.5686260190374514
1,Rice,14,13,Sandy Soil,7.43,58.21,67.39,29.38,Medium,228.33,21.56,229.8,0.631,0.549,0.36072841288103485
1,Rice,14,14,Clay Soil,6.6,50.61,64.7,28.3,Medium,193.43,41.47,218.48,0.592,0.579,0.5338068134210566
2,Wheat,0,0,Clay Soil,6.85,49.53,61.08,28.0,High,148.83,56.89,196.92,0.613,0.502,0.6088950596967366
2,Wheat,0,1,Sandy Soil,6.26,61.49,50.52,27.47,Low,64.57,87.07,263.36,0.54,0.567,0.5064280019095463
2,Wheat,0,2,Loamy Soil,6.37,51.67,67.23,33.58,High,153.58,37.04,190.92,0.672,0.534,0.3922255222070694
2,Wheat,0,3,Loamy Soil,6.74,10.0,76.66,29.39,High,176.24,42.92,198.88,0.564,0.71,0.42846962907400316
2,Wheat,0,4,Sandy Soil,6.94,33.34,61.11,32.86,Low,94.82,30.6,251.74,0.525,0.748,0.5679597748934676
2,Wheat,0,5,Clay Soil,6.79,51.19,59.64,32.57,Low,124.34,46.48,248.02,0.571,0.656,0.42696333682828636
2,Wheat,0,6,Sandy Soil,6.68,44.68,72.54,31.75,Medium,114.73,37.55,155.31,0.623,0.635,0.5216458589581975
2,Wheat,0,7,Sandy Soil,5.74,47.56,63.09,28.35,Low,150.05,27.74,239.55,0.553,0.643,0.5045571839903814
2,Wheat,0,8,Clay Soil,6.22,35.77,74.38,29.52,Low,112.4,52.44,188.37,0.568,0.711,0.43483996523941826
2,Wheat,0,9,Clay Soil,6.52,48.33,49.59,29.6,Medium,204.43,20.37,30.0,0.531,0.6,0.7143944089325326
2,Wheat,0,10,Sandy Soil,6.58,54.69,66.84,28.05,Medium,111.06,47.15,230.33,0.612,0.557,0.5633919022318011
2,Wheat,0,11,Sandy Soil,6.49,23.77,53.44,30.2,High,122.21,33.86,168.55,0.516,0.648,0.2974857413342393
2,Wheat,0,12,Loamy Soil,6.51,41.07,66.52,28.12,Low,156.21,52.38,147.97,0.546,0.674,0.5186454314769428
2,Wheat,0,13,Clay Soil,6.31,55.49,62.27,27.67,Low,160.5,42.9,251.05,0.57,0.598,0.4338213535231612
2,Wheat,0,14,Clay Soil,7.29,62.07,63.63,29.8,Medium,187.05,54.48,274.17,0.63,0.533,0.5852433334796224
2,Wheat,1,0,Loamy Soil,6.75,59.45,54.45,33.18,Low,144.42,33.25,200.03,0.578,0.62,0.42074792615672996
2,Wheat,1,1,Sandy Soil,6.42,38.9,71.01,25.68,Medium,144.09,33.2,287.15,0.569,0.618,0.4885263558533101
2,Wheat,1,2,Loamy Soil,6.92,44.09,61.03,31.45,Medium,176.82,23.92,106.77,0.574,0.635,0.5504987278980458
2,Wheat,1,3,Clay Soil,6.82,30.73,73.18,33.82,Medium,215.71,26.49,238.3,0.594,0.72,0.5865755194170121
2,Wheat,1,4,Loamy Soil,6.52,32.97,56.22,25.76,Low,179.63,32.3,186.28,0.469,0.696,0.37997035929442236
2,Wheat,1,5,Sandy Soil,5.54,44.77,55.06,32.34,Medium,139.48,40.34,232.83,0.556,0.639,0.4665498764159052
2,Wheat,1,6,Sandy Soil,6.68,45.24,75.54,27.83,High,176.91,48.88,178.76,0.657,0.523,0.45250546888390436
2,Wheat,1,7,Clay Soil,6.2,30.13,59.26,32.94,Medium,91.3,42.47,203.05,0.532,0.716,0.43466707674262883
2,Wheat,1,8,Loamy Soil,5.86,35.06,71.7,32.03,Medium,145.87,15.35,189.45,0.592,0.685,0.6765454240281097
2,Wheat,1,9,Clay Soil,6.52,29.88,81.61,31.61,Low,125.35,34.37,180.94,0.59,0.756,0.5404981710960955
2,Wheat,1,10,Sandy Soil,6.7,58.68,68.93,34.24,Low,213.22,24.77,151.35,0.639,0.631,0.37391160456649547
2,Wheat,1,11,Loamy Soil,5.77,41.16,52.42,29.21,High,156.07,27.47,325.37,0.559,0.553,0.5917861947054777
2,Wheat,1,12,Clay Soil,7.31,45.08,65.38,31.75,Low,142.4,34.64,189.18,0.572,0.681,0.7122156197012633
2,Wheat,1,13,Sandy Soil,6.47,27.91,78.73,28.31,Low,139.33,33.56,235.31,0.556,0.741,0.6032465260551148
2,Wheat,1,14,Loamy Soil,7.31,28.64,65.48,31.0,Low,157.59,30.07,225.55,0.519,0.757,0.3480630034045986
2,Wheat,2,0,Loamy Soil,6.0,53.64,65.19,29.75,High,98.27,25.65,228.34,0.65,0.495,0.45157659271337486
2,Wheat,2,1,Sandy Soil,6.0,52.25,64.94,34.69,Low,185.29,33.22,171.8,0.606,0.667,0.6266911149186623
2,Wheat,2,2,Sandy Soil,6.31,40.7,67.66,29.94,Medium,124.1,51.16,189.13,0.582,0.641,0.4292330534381219
2,Wheat,2,3,Loamy Soil,5.75,57.09,51.56,25.19,High,122.61,51.86,81.79,0.583,0.443,0.5443819428146228
2,Wheat,2,4,Sandy Soil,6.26,45.17,73.93,27.87,High,111.84,33.89,241.18,0.651,0.523,0.5774634053429337
2,Wheat,2,5,Loamy Soil,7.15,46.25,49.6,35.95,Medium,114.05,20.05,188.65,0.557,0.658,0.4073069528421917
2,Wheat,2,6,Loamy Soil,5.5,29.97,74.22,28.92,Low,164.55,53.3,174.75,0.547,0.735,0.49404746439381997
2,Wheat,2,7,Clay Soil,6.67,49.85,65.11,32.13,Medium,199.43,23.93,240.81,0.611,0.612,0.17587326599309272
2,Wheat,2,8,Clay Soil,6.92,38.95,76.93,30.33,Low,146.74,45.22,170.77,0.592,0.701,0.397561235866571
2,Wheat,2,9,Clay Soil,6.07,31.97,71.9,22.32,Low,177.17,22.77,239.98,0.511,0.676,0.47474318486068395
2,Wheat,2,10,Sandy Soil,6.02,39.43,69.63,26.81,High,168.48,51.75,184.91,0.611,0.544,0.37522168180351506
2,Wheat,2,11,Loamy Soil,6.53,35.3,79.6,24.84,Medium,116.78,47.84,225.1,0.588,0.63,0.6632411303931636
2,Wheat,2,12,Loamy Soil,6.82,40.39,79.02,25.23,High,160.01,69.94,386.6,0.643,0.527,0.3909858622039367
2,Wheat,2,13,Clay Soil,6.59,50.97,75.82,32.99,Medium,176.64,46.32,250.34,0.661,0.613,0.4559955513303016
2,Wheat,2,14,Clay Soil,6.01,50.27,58.83,26.1,High,181.16,46.87,300.47,0.597,0.484,0.5130740577286091
2,Wheat,3,0,Loamy Soil,6.78,55.19,41.09,29.78,Low,138.24,38.93,108.93,0.495,0.615,0.6441273289066116
2,Wheat,3,1,Loamy Soil,7.03,45.08,61.43,30.58,High,123.59,50.48,225.26,0.614,0.544,0.35641378488205605
2,Wheat,3,2,Clay Soil,6.31,34.65,67.44,34.16,Medium,177.74,34.12,263.6,0.584,0.703,0.616316375215496
2,Wheat,3,3,Clay Soil,7.27,40.57,71.17,33.33,High,155.74,13.36,224.52,0.653,0.587,0.5010233061019587
2,Wheat,3,4,Clay Soil,6.25,63.4,77.5,25.45,Medium,128.57,14.39,133.01,0.667,0.494,0.4018491348952049
2,Wheat,3,5,Clay Soil,6.44,58.41,77.36,31.62,Medium,207.94,34.6,120.44,0.683,0.565,0.5462103474263271
2,Wheat,3,6,Loamy Soil,6.64,44.42,62.06,28.42,Low,151.31,28.62,186.18,0.54,0.659,0.519905969557347
2,Wheat,3,7,Loamy Soil,7.18,27.04,55.76,28.07,Medium,124.0,38.75,113.02,0.485,0.695,0.43997831228412054
2,Wheat,3,8,Clay Soil,6.21,47.12,74.48,26.14,High,128.13,35.93,300.41,0.65,0.5,0.5069802084990019
2,Wheat,3,9,Sandy Soil,6.91,31.53,78.4,33.57,Medium,113.3,55.26,216.29,0.616,0.714,0.46146864031382395
2,Wheat,3,10,Loamy Soil,6.92,59.04,62.85,30.83,Medium,140.82,39.35,108.13,0.623,0.556,0.5113517345251248
2,Wheat,3,11,Sandy Soil,6.7,51.78,70.14,29.67,High,109.21,39.65,189.54,0.664,0.504,0.5662130674521046
2,Wheat,3,12,Clay Soil,6.33,25.72,68.17,30.57,Medium,219.98,60.72,122.46,0.543,0.721,0.6586016816145353
2,Wheat,3,13,Loamy Soil,6.73,35.59,71.9,31.08,Low,122.38,26.26,150.09,0.566,0.723,0.3762184501173151
2,Wheat,3,14,Clay Soil,6.27,47.87,82.05,29.1,Medium,169.99,47.08,204.56,0.657,0.599,0.7133033374656267
2,Wheat,4,0,Clay Soil,6.77,35.84,72.43,34.25,High,151.52,50.25,187.44,0.648,0.618,0.30479122004774983
2,Wheat,4,1,Sandy Soil,6.62,53.66,47.82,30.85,Medium,140.77,61.8,119.68,0.547,0.583,0.4848214904964417
2,Wheat,4,2,Loamy Soil,5.69,38.41,71.93,25.15,Medium,184.38,34.19,197.28,0.569,0.617,0.5588317206484577
2,Wheat,4,3,Clay Soil,6.3,62.32,58.1,30.01,Medium,99.74,52.2,183.26,0.609,0.533,0.5280991867735033
2,Wheat,4,4,Clay Soil,6.08,51.85,62.2,31.63,High,188.73,35.03,163.27,0.643,0.518,0.43773004801794063
2,Wheat,4,5,Clay Soil,5.96,29.13,66.0,25.02,Medium,169.27,48.21,232.93,0.516,0.662,0.47918777496427245
2,Wheat,4,6,Loamy Soil,5.95,42.24,62.45,26.56,Medium,115.94,42.63,379.12,0.549,0.608,0.45069990653411673
2,Wheat,4,7,Clay Soil,6.67,52.28,69.18,32.54,High,232.26,23.04,228.42,0.676,0.523,0.4410635243055788
2,Wheat,4,8,Clay Soil,6.8,56.71,55.74,26.89,Low,186.74,21.31,203.3,0.544,0.586,0.5849602097021025
2,Wheat,4,9,Clay Soil,6.41,41.3,62.19,31.27,Medium,247.07,46.49,117.34,0.569,0.648,0.5357015485965048
2,Wheat,4,10,Clay Soil,6.68,25.97,59.35,30.34,Medium,74.8,68.06,223.38,0.507,0.718,0.43070904047393455
2,Wheat,4,11,Loamy Soil,6.63,56.09,65.0,26.11,Medium,109.44,41.29,144.47,0.599,0.535,0.589959987543325
2,Wheat,4,12,Clay Soil,6.18,55.3,67.55,31.3,Low,140.62,40.57,113.08,0.609,0.626,0.5307299520876609
2,Wheat,4,13,Sandy Soil,7.09,56.96,64.54,27.71,Medium,161.23,66.38,222.33,0.608,0.543,0.581286211883896
2,Wheat,4,14,Loamy Soil,6.43,29.17,68.89,23.74,High,141.88,28.0,196.19,0.562,0.572,0.5629628841923612
2,Wheat,5,0,Clay Soil,6.26,47.54,62.24,32.82,Medium,198.0,32.62,87.41,0.596,0.628,0.41710049890779277
2,Wheat,5,1,Clay Soil,5.91,37.74,71.2,26.24,Low,61.78,53.46,276.49,0.545,0.676,0.443981895980303
2,Wheat,5,2,Loamy Soil,6.74,53.02,62.91,36.33,Low,120.63,41.23,227.44,0.608,0.675,0.5747293605123261
2,Wheat,5,3,Loamy Soil,6.75,49.92,79.56,32.25,Medium,115.56,61.05,241.87,0.669,0.612,0.5610370265433465
2,Wheat,5,4,Clay Soil,6.58,48.74,66.51,29.65,High,218.0,56.07,211.44,0.64,0.519,0.4979098406035852
2,Wheat,5,5,Sandy Soil,6.01,34.83,74.41,29.72,High,123.92,23.66,152.91,0.631,0.589,0.5117327383308782
2,Wheat,5,6,Clay Soil,6.14,63.23,73.51,29.53,Medium,170.43,55.46,160.53,0.671,0.525,0.6277664895788425
2,Wheat,5,7,Sandy Soil,6.48,30.89,73.55,30.29,Medium,114.2,48.96,143.1,0.578,0.693,0.440842861116417
2,Wheat,5,8,Clay Soil,6.72,52.51,49.74,31.85,Medium,122.13,48.73,215.63,0.556,0.596,0.5547097381170037
2,Wheat,5,9,Clay Soil,6.47,49.2,59.61,28.62,Low,87.41,41.43,184.19,0.545,0.637,0.4797807347566106
2,Wheat,5,10,Clay Soil,6.63,48.79,71.71,29.12,High,168.77,16.97,245.41,0.659,0.514,0.478231879677278
2,Wheat,5,11,Loamy Soil,6.3,44.53,71.12,29.71,Low,144.62,45.01,285.88,0.583,0.668,0.609877685198719
2,Wheat,5,12,Clay Soil,6.75,60.95,52.99,32.08,Low,165.47,56.36,320.74,0.571,0.604,0.582541634898803
2,Wheat,5,13,Loamy Soil,7.2,40.78,75.24,34.9,High,212.54,27.72,291.94,0.678,0.598,0.5813509636000639
2,Wheat,5,14,Clay Soil,6.65,19.8,72.04,30.48,High,175.02,53.28,164.46,0.58,0.67,0.6305478807154329
2,Wheat,6,0,Sandy Soil,6.97,68.55,66.24,33.57,Medium,150.15,55.17,280.49,0.678,0.529,0.502100384163276
2,Wheat,6,1,Clay Soil,6.73,34.44,69.04,26.93,Medium,229.48,32.04,179.89,0.554,0.65,0.5681952971294963
2,Wheat,6,2,Clay Soil,7.03,49.98,68.42,31.57,Medium,168.53,40.65,233.49,0.621,0.607,0.4689733243406544
2,Wheat,6,3,Sandy Soil,6.65,42.55,53.97,29.06,Medium,220.22,63.6,172.05,0.529,0.625,0.5454166352488442
2,Wheat,6,4,Clay Soil,6.44,31.43,63.49,27.58,Medium,174.91,49.44,151.74,0.526,0.67,0.48698569456323154
2,Wheat,6,5,Clay Soil,6.29,42.64,67.89,30.22,Medium,141.77,28.8,189.39,0.591,0.633,0.5096995964992718
2,Wheat,6,6,Clay Soil,6.31,30.56,49.51,24.89,High,108.32,32.69,178.88,0.494,0.574,0.5595157025436913
2,Wheat,6,7,Clay Soil,6.74,38.31,78.69,26.58,Low,133.48,26.1,198.11,0.579,0.676,0.41817793167665274
2,Wheat,6,8,Clay Soil,6.61,47.21,56.52,34.06,Low,257.72,45.25,139.76,0.554,0.687,0.709238727568546
2,Wheat,6,9,Clay Soil,6.87,38.41,56.53,29.93,Medium,145.33,30.47,304.33,0.531,0.652,0.3993982618500298
2,Wheat,6,10,Sandy Soil,6.77,49.73,61.79,33.39,High,72.89,35.82,250.71,0.643,0.542,0.3785811387212268
2,Wheat,6,11,Clay Soil,7.0,44.26,82.03,29.78,Medium,188.06,34.5,97.77,0.65,0.622,0.6158110873500068
2,Wheat,6,12,Sandy Soil,6.64,67.85,55.76,28.53,Low,215.04,73.28,190.46,0.585,0.543,0.6091662693962936
2,Wheat,6,13,Clay Soil,6.59,31.83,44.03,32.59,Medium,126.45,27.44,163.53,0.475,0.705,0.5624119817052156
2,Wheat,6,14,Loamy Soil,6.42,31.74,59.61,31.14,High,158.82,58.27,169.21,0.569,0.615,0.562834550926428
2,Wheat,7,0,Clay Soil,6.29,50.81,66.16,27.47,High,105.91,50.22,224.52,0.634,0.492,0.49877532271530856
2,Wheat,7,1,Clay Soil,6.65,37.35,61.92,30.89,Medium,168.34,8.69,164.92,0.554,0.665,0.41027456285141684
2,Wheat,7,2,Clay Soil,6.13,36.99,73.29,29.92,Low,161.69,37.19,65.71,0.57,0.707,0.5075804558193726
2,Wheat,7,3,Loamy Soil,6.01,38.69,43.79,29.87,Medium,205.53,34.22,222.98,0.481,0.651,0.4322838288487888
2,Wheat,7,4,Clay Soil,6.81,47.58,59.01,26.67,Medium,170.33,98.89,74.95,0.552,0.582,0.6335119733417751
2,Wheat,7,5,Loamy Soil,6.38,38.16,82.25,25.34,Low,163.18,17.24,245.03,0.586,0.667,0.48529426184978613
2,Wheat,7,6,Clay Soil,6.29,49.3,77.21,28.54,Medium,120.76,51.37,241.13,0.639,0.588,0.4174502803207488
2,Wheat,7,7,Loamy Soil,6.43,46.18,83.49,28.08,Low,201.83,29.22,244.7,0.629,0.648,0.46786141583470064
2,Wheat,7,8,Clay Soil,7.13,56.83,70.05,30.59,Low,184.77,33.17,146.65,0.62,0.613,0.5412931454275625
2,Wheat,7,9,Clay Soil,6.92,37.75,74.55,32.97,Medium,140.82,15.41,176.45,0.616,0.679,0.44362754471960253
2,Wheat,7,10,Clay Soil,6.63,31.23,60.32,26.54,High,153.41,5.0,188.79,0.548,0.583,0.41777796044335685
2,Wheat,7,11,Sandy Soil,6.83,33.61,48.7,32.47,Medium,219.89,53.98,185.81,0.498,0.696,0.5243687211491912
2,Wheat,7,12,Loamy Soil,6.17,37.7,62.3,31.78,Medium,128.84,24.15,273.38,0.561,0.67,0.5244966571108722
2,Wheat,7,13,Clay Soil,7.19,22.05,62.41,30.69,Low,147.25,19.48,319.24,0.485,0.788,0.44930568246288705
2,Wheat,7,14,Clay Soil,7.01,34.84,66.23,26.97,High,171.74,43.0,215.84,0.584,0.568,0.45289616943816774
2,Wheat,8,0,Sandy Soil,6.84,43.53,77.72,29.35,Medium,153.73,23.05,344.7,0.628,0.622,0.5232049937357637
2,Wheat,8,1,Clay Soil,6.53,42.45,66.49,27.96,High,111.92,41.16,215.47,0.613,0.537,0.35519156585026757
2,Wheat,8,2,Clay Soil,6.68,40.04,52.58,29.8,Medium,225.51,48.35,119.87,0.519,0.643,0.3592536225623445
2,Wheat,8,3,Clay Soil,6.46,60.91,46.34,33.09,High,98.51,19.04,164.98,0.614,0.484,0.4281555778747564
2,Wheat,8,4,Clay Soil,6.16,39.59,75.38,29.8,Medium,172.07,58.0,172.21,0.609,0.646,0.47865528482881525
2,Wheat,8,5,Loamy Soil,6.58,50.39,57.08,23.29,Medium,129.61,40.52,50.7,0.536,0.543,0.5310907565598004
2,Wheat,8,6,Clay Soil,6.52,40.89,58.42,30.48,Medium,156.82,25.56,187.6,0.549,0.644,0.6475356216949553
2,Wheat,8,7,Sandy Soil,6.79,20.4,66.8,31.46,Low,196.36,34.96,225.53,0.502,0.802,0.585765962320202
2,Wheat,8,8,Clay Soil,6.38,65.82,76.97,28.6,Medium,115.73,31.67,212.26,0.688,0.505,0.4840061470036573
2,Wheat,8,9,Clay Soil,6.46,38.65,61.23,28.95,High,89.42,44.82,305.3,0.586,0.564,0.4980983792097311
2,Wheat,8,10,Loamy Soil,6.4,47.7,65.18,31.06,High,177.71,20.96,302.15,0.639,0.534,0.39974706353621914
2,Wheat,8,11,Loamy Soil,6.81,51.64,84.9,31.05,Medium,159.36,36.27,272.03,0.69,0.595,0.498148686400761
2,Wheat,8,12,Sandy Soil,6.41,44.32,66.4,32.2,Low,198.76,10.73,208.62,0.576,0.688,0.47113413610798616
2,Wheat,8,13,Sandy Soil,6.46,50.04,62.74,29.74,Low,115.44,59.19,262.5,0.566,0.641,0.532271856033809
2,Wheat,8,14,Loamy Soil,6.31,64.79,70.84,34.04,Low,192.82,29.06,221.69,0.664,0.599,0.4172769056447677
2,Wheat,9,0,Loamy Soil,6.68,22.56,69.44,26.54,Low,103.53,35.75,181.95,0.494,0.754,0.5519346514241172
2,Wheat,9,1,Loamy Soil,6.41,57.58,52.91,27.48,Low,216.22,32.75,163.27,0.538,0.586,0.6532738913002578
2,Wheat,9,2,Clay Soil,6.44,53.88,61.26,28.48,High,73.63,59.77,204.36,0.629,0.484,0.4891239851543142
2,Wheat,9,3,Clay Soil,6.9,24.23,60.89,27.97,Low,209.8,40.62,226.58,0.472,0.757,0.5401711722098942
2,Wheat,9,4,Clay Soil,6.84,19.47,54.8,32.8,High,146.04,30.96,225.94,0.522,0.689,0.5690143991711113
2,Wheat,9,5,Clay Soil,6.28,43.67,69.7,31.91,High,114.13,52.63,177.85,0.649,0.561,0.45987795281141636
2,Wheat,9,6,Clay Soil,5.5,40.5,71.77,27.67,Low,108.46,15.53,125.75,0.563,0.673,0.5224092481810417
2,Wheat,9,7,Sandy Soil,6.79,39.49,66.09,31.83,Low,122.22,22.68,94.89,0.558,0.709,0.5012592400781795
2,Wheat,9,8,Sandy Soil,5.97,54.31,80.68,27.42,Low,109.91,28.71,111.99,0.639,0.602,0.5097676098548831
2,Wheat,9,9,Sandy Soil,6.89,31.76,59.99,31.55,High,136.77,28.3,279.83,0.573,0.618,0.42269902161445333
2,Wheat,9,10,Sandy Soil,6.86,66.96,61.23,29.38,High,133.61,50.68,336.9,0.673,0.426,0.5024510174258943
2,Wheat,9,11,Sandy Soil,6.19,40.53,58.82,24.49,Medium,167.49,42.78,225.53,0.519,0.601,0.549799829124545
2,Wheat,9,12,Loamy Soil,6.12,36.88,79.7,30.89,Low,119.09,52.45,254.02,0.6,0.715,0.6451143607795042
2,Wheat,9,13,Clay Soil,7.18,53.83,69.51,32.7,Medium,221.27,15.15,168.53,0.643,0.596,0.5959270826085207
2,Wheat,9,14,Loamy Soil,7.05,53.34,72.29,26.89,Low,161.35,25.18,149.19,0.6,0.603,0.7153182457511557
2,Wheat,10,0,Sandy Soil,6.71,32.15,77.5,29.37,Medium,226.46,20.79,211.37,0.593,0.68,0.42326524371119506
2,Wheat,10,1,Clay Soil,6.57,56.25,67.19,30.23,Low,150.5,83.03,99.88,0.605,0.613,0.5872320636720678
2,Wheat,10,2,Loamy Soil,6.39,47.75,75.59,26.8,High,75.68,49.05,217.89,0.66,0.502,0.5183342005738352
2,Wheat,10,3,Loamy Soil,6.15,36.45,76.82,33.48,High,197.47,61.55,185.71,0.664,0.609,0.7189802933217673
2,Wheat,10,4,Loamy Soil,6.0,34.46,65.46,33.5,Medium,134.88,43.47,238.79,0.573,0.699,0.4191701714644849
2,Wheat,10,5,Clay Soil,6.13,61.27,80.35,28.03,High,196.81,42.01,204.78,0.725,0.444,0.4160278157819224
2,Wheat,10,6,Sandy Soil,6.16,26.26,70.54,30.3,Medium,210.14,35.05,187.3,0.552,0.716,0.44006073545559776
2,Wheat,10,7,Clay Soil,7.01,49.06,64.68,30.82,Medium,101.72,23.87,300.58,0.6,0.606,0.28761042756901933
2,Wheat,10,8,Sandy Soil,6.34,47.6,55.54,27.62,Medium,108.97,56.51,263.68,0.543,0.589,0.4474244978319239
2,Wheat,10,9,Loamy Soil,6.03,50.39,65.0,33.25,High,233.44,24.78,178.31,0.657,0.537,0.4240867338446302
2,Wheat,10,10,Clay Soil,6.24,47.35,69.16,37.66,Medium,113.84,16.77,215.48,0.647,0.666,0.5150393786476207
2,Wheat,10,11,Sandy Soil,6.87,26.45,84.71,29.94,Low,213.59,48.61,283.98,0.584,0.76,0.5341755975777159
2,Wheat,10,12,Sandy Soil,6.13,53.47,51.58,31.8,Medium,140.29,24.6,273.8,0.566,0.591,0.6876170839215886
2,Wheat,10,13,Sandy Soil,6.77,43.36,79.26,28.26,Medium,129.22,34.89,225.7,0.628,0.615,0.595042383818605
2,Wheat,10,14,Clay Soil,6.3,50.5,65.77,29.46,Medium,110.81,22.7,98.76,0.602,0.588,0.4423096344337597
2,Wheat,11,0,Clay Soil,6.22,68.44,62.87,32.88,Medium,128.96,42.67,224.03,0.661,0.524,0.4101585328651642
2,Wheat,11,1,Clay Soil,6.28,24.81,66.31,37.33,Medium,109.04,35.8,142.13,0.566,0.776,0.5491919171506505
2,Wheat,11,2,Clay Soil,7.37,59.29,56.6,32.03,Low,158.5,55.4,266.35,0.58,0.612,0.36797667929793576
2,Wheat,11,3,Sandy Soil,6.18,26.08,59.36,30.37,High,117.89,38.89,195.46,0.548,0.637,0.6831458765854354
2,Wheat,11,4,Sandy Soil,6.7,62.87,57.44,30.52,High,240.86,33.93,229.49,0.651,0.455,0.6179440120721287
2,Wheat,11,5,Clay Soil,6.17,50.23,70.7,31.68,Low,48.71,50.23,207.57,0.608,0.654,0.45308243478952953
2,Wheat,11,6,Sandy Soil,6.23,40.16,78.79,29.75,High,229.66,27.52,166.99,0.664,0.562,0.3286865470909123
2,Wheat,11,7,Sandy Soil,6.82,37.71,63.53,29.3,Low,146.91,46.39,225.09,0.53,0.699,0.6353872374165412
2,Wheat,11,8,Sandy Soil,6.68,58.22,76.41,28.32,Medium,168.66,60.19,231.34,0.662,0.541,0.4885460154747382
2,Wheat,11,9,Sandy Soil,6.7,29.54,64.02,25.97,Medium,161.71,42.18,163.15,0.515,0.667,0.6237816311973462
2,Wheat,11,10,Loamy Soil,6.46,35.34,49.56,30.4,Medium,134.49,33.8,171.34,0.496,0.671,0.34055723412056327
2,Wheat,11,11,Clay Soil,5.5,58.07,52.45,30.86,Medium,134.95,40.28,129.7,0.578,0.561,0.4400624977046227
2,Wheat,11,12,Clay Soil,6.56,57.28,66.27,27.8,Medium,157.01,19.95,175.29,0.616,0.542,0.5005243699718183
2,Wheat,11,13,Loamy Soil,6.83,43.9,66.32,28.54,Low,146.76,40.78,136.36,0.556,0.663,0.5046980593764742
2,Wheat,11,14,Clay Soil,6.89,19.73,68.19,30.39,Low,196.14,60.8,181.87,0.5,0.797,0.45499345285207565
2,Wheat,12,0,Sandy Soil,6.7,33.91,38.97,30.33,High,86.1,35.09,187.19,0.489,0.598,0.5622849932347499
2,Wheat,12,1,Clay Soil,6.83,44.42,71.21,33.12,Medium,142.67,34.65,270.84,0.624,0.646,0.3932379570617406
2,Wheat,12,2,Loamy Soil,6.36,38.98,58.73,31.51,High,95.1,44.84,196.34,0.589,0.581,0.48576205149787066
2,Wheat,12,3,Clay Soil,7.18,24.03,59.03,33.23,High,167.39,47.13,152.27,0.554,0.669,0.5120295631711899
2,Wheat,12,4,Sandy Soil,6.94,33.41,69.24,23.37,Medium,215.17,31.27,129.57,0.534,0.628,0.5514438834058749
2,Wheat,12,5,Sandy Soil,7.1,67.29,38.73,28.44,Medium,145.86,21.41,325.75,0.539,0.497,0.571161487808889
2,Wheat,12,6,Clay Soil,6.25,55.55,80.94,33.61,Medium,106.9,60.65,218.79,0.698,0.594,0.3875357908162131
2,Wheat,12,7,Loamy Soil,6.29,26.19,62.38,37.32,Low,163.87,77.67,89.6,0.531,0.817,0.3465885829264378
2,Wheat,12,8,Loamy Soil,6.36,43.64,64.68,30.19,High,98.03,43.49,154.59,0.621,0.548,0.6277676821898509
2,Wheat,12,9,Sandy Soil,6.59,57.89,70.79,22.47,High,158.97,53.56,182.15,0.649,0.419,0.5332314011979592
2,Wheat,12,10,Loamy Soil,6.83,35.02,78.12,30.43,Low,124.47,27.77,136.03,0.586,0.721,0.42515134634434465
2,Wheat,12,11,Sandy Soil,6.53,29.48,49.44,35.59,Medium,122.17,26.23,274.38,0.504,0.74,0.6551151975522523
